Learner ID,Course Prefix,Platform,Course Name,Term,AY,Verified,Passed,Credit Converted,Grade
asuLearn66,SOC-234,Online,SOC,2237B,AY23,1,1,1,53
asuLearn48,PSY-302,Inclass,PSY,2231C,AY23,1,1,0,22
asuLearn37,MAT-400,Online,MAT,2244A,AY24,0,0,0,68
asuLearn13,ENG-101,Inclass,ENG,2234A,AY23,1,0,0,37
asuLearn64,CHM-300,Inclass,CHM,2231C,AY23,0,0,0,12
asuLearn53,MAT-101,Online,MAT,2234B,AY23,0,0,0,50
asuLearn70,PSY-102,Online,PSY,2247B,AY24,0,0,0,56
asuLearn11,CHM-500,Inclass,CHM,2234B,AY23,1,1,0,92
asuLearn26,MAT-101,Online,MAT,2244B,AY24,0,0,0,49
asuLearn91,SOC-234,Online,SOC,2234B,AY23,1,0,0,3
asuLearn42,CHM-300,Inclass,CHM,2247B,AY24,0,0,0,11
asuLearn54,SOC-500,Inclass,SOC,2231A,AY23,0,0,0,21
asuLearn45,SOC-500,Inclass,SOC,2247A,AY24,0,0,0,17
asuLearn18,CHM-500,Inclass,CHM,2237C,AY23,1,1,0,82
asuLearn14,PSY-102,Online,PSY,2237B,AY23,0,0,0,86
asuLearn67,CHM-500,Inclass,CHM,2247B,AY24,1,0,0,11
asuLearn80,MAT-400,Online,MAT,2247B,AY24,0,0,0,47
asuLearn94,PSY-102,Online,PSY,2234A,AY23,1,0,0,17
asuLearn65,SOC-500,Inclass,SOC,2247B,AY24,1,0,0,50
asuLearn67,ENG-101,Inclass,ENG,2237A,AY23,1,0,0,47
asuLearn57,PSY-102,Online,PSY,2247A,AY24,0,0,0,81
asuLearn48,SOC-500,Inclass,SOC,2244B,AY24,0,0,0,9
asuLearn67,CHM-500,Inclass,CHM,2241C,AY24,1,0,0,98
asuLearn40,PSY-102,Online,PSY,2231C,AY23,0,0,0,82
asuLearn34,CHM-500,Inclass,CHM,2241C,AY24,0,0,0,41
asuLearn84,MAT-117,Inclass,MAT,2234B,AY23,0,0,0,34
asuLearn29,MAT-101,Online,MAT,2231A,AY23,0,0,0,20
asuLearn30,MAT-101,Online,MAT,2241C,AY24,0,0,0,91
asuLearn53,SOC-234,Online,SOC,2241C,AY24,1,1,0,7
asuLearn79,ENG-101,Inclass,ENG,2244A,AY24,1,0,0,64
asuLearn69,PSY-302,Inclass,PSY,2244C,AY24,0,0,0,72
asuLearn95,MAT-117,Inclass,MAT,2247B,AY24,0,0,0,75
asuLearn71,MAT-101,Online,MAT,2247A,AY24,0,0,0,61
asuLearn32,PSY-102,Online,PSY,2231C,AY23,1,0,0,41
asuLearn86,CHM-500,Inclass,CHM,2234B,AY23,0,0,0,47
asuLearn32,CHM-300,Inclass,CHM,2234B,AY23,0,0,0,43
asuLearn50,CHM-300,Inclass,CHM,2234A,AY23,1,0,0,64
asuLearn66,CHM-300,Inclass,CHM,2244B,AY24,1,1,0,1
asuLearn81,MAT-400,Online,MAT,2244C,AY24,1,0,0,18
asuLearn83,CHM-300,Inclass,CHM,2247B,AY24,1,1,0,62
asuLearn26,ENG-101,Inclass,ENG,2241B,AY24,1,1,0,93
asuLearn46,PSY-102,Online,PSY,2247B,AY24,1,0,0,70
asuLearn58,CHM-300,Inclass,CHM,2237B,AY23,1,0,0,50
asuLearn60,SOC-500,Inclass,SOC,2237C,AY23,1,0,0,52
asuLearn98,MAT-400,Online,MAT,2247B,AY24,1,1,0,26
asuLearn43,MAT-400,Online,MAT,2231B,AY23,1,0,0,40
asuLearn76,PSY-302,Inclass,PSY,2234A,AY23,1,1,1,6
asuLearn32,PSY-302,Inclass,PSY,2237C,AY23,0,0,0,9
asuLearn23,SOC-500,Inclass,SOC,2241C,AY24,1,1,0,86
asuLearn25,PSY-302,Inclass,PSY,2237A,AY23,1,0,0,47
asuLearn50,PSY-302,Inclass,PSY,2231A,AY23,0,0,0,65
asuLearn01,ENG-101,Inclass,ENG,2234B,AY23,0,0,0,23
asuLearn48,PSY-102,Online,PSY,2234C,AY23,1,1,1,86
asuLearn08,MAT-400,Online,MAT,2241B,AY24,1,1,1,0
asuLearn47,MAT-101,Online,MAT,2237C,AY23,0,0,0,31
asuLearn37,ENG-101,Inclass,ENG,2247B,AY24,0,0,0,89
asuLearn80,MAT-101,Online,MAT,2237C,AY23,0,0,0,39
asuLearn07,MAT-101,Online,MAT,2237A,AY23,0,0,0,0
asuLearn35,MAT-117,Inclass,MAT,2231B,AY23,1,0,0,35
asuLearn01,PSY-302,Inclass,PSY,2234A,AY23,0,0,0,6
asuLearn67,CHM-500,Inclass,CHM,2231C,AY23,1,0,0,100
asuLearn50,CHM-500,Inclass,CHM,2237C,AY23,1,1,1,46
asuLearn07,CHM-500,Inclass,CHM,2241C,AY24,0,0,0,51
asuLearn87,SOC-500,Inclass,SOC,2247C,AY24,0,0,0,59
asuLearn48,MAT-117,Inclass,MAT,2234C,AY23,1,0,0,23
asuLearn93,SOC-234,Online,SOC,2244A,AY24,0,0,0,22
asuLearn51,MAT-117,Inclass,MAT,2244A,AY24,1,0,0,97
asuLearn26,SOC-500,Inclass,SOC,2234B,AY23,0,0,0,24
asuLearn89,CHM-300,Inclass,CHM,2244B,AY24,0,0,0,26
asuLearn94,MAT-117,Inclass,MAT,2244B,AY24,1,0,0,85
asuLearn42,PSY-102,Online,PSY,2234B,AY23,1,0,0,92
asuLearn85,MAT-117,Inclass,MAT,2241A,AY24,1,0,0,31
asuLearn78,SOC-500,Inclass,SOC,2231A,AY23,0,0,0,8
asuLearn80,CHM-300,Inclass,CHM,2231A,AY23,1,0,0,45
asuLearn38,PSY-102,Online,PSY,2237C,AY23,1,1,0,79
asuLearn13,CHM-500,Inclass,CHM,2241C,AY24,1,1,1,56
asuLearn31,MAT-400,Online,MAT,2241A,AY24,0,0,0,18
asuLearn74,CHM-500,Inclass,CHM,2231A,AY23,1,1,0,1
asuLearn87,PSY-302,Inclass,PSY,2237B,AY23,0,0,0,85
asuLearn43,MAT-101,Online,MAT,2241B,AY24,0,0,0,81
asuLearn34,MAT-101,Online,MAT,2247C,AY24,1,1,1,5
asuLearn14,SOC-234,Online,SOC,2237B,AY23,1,0,0,43
asuLearn95,SOC-234,Online,SOC,2237A,AY23,0,0,0,55
asuLearn58,PSY-102,Online,PSY,2244A,AY24,1,1,0,36
asuLearn85,PSY-302,Inclass,PSY,2244A,AY24,1,0,0,21
asuLearn35,MAT-117,Inclass,MAT,2231B,AY23,1,1,1,38
asuLearn55,MAT-101,Online,MAT,2231A,AY23,1,0,0,65
asuLearn26,MAT-400,Online,MAT,2247B,AY24,1,1,1,69
asuLearn10,PSY-302,Inclass,PSY,2241A,AY24,1,1,0,34
asuLearn77,MAT-400,Online,MAT,2237B,AY23,0,0,0,56
asuLearn58,SOC-234,Online,SOC,2247B,AY24,0,0,0,18
asuLearn30,MAT-400,Online,MAT,2231C,AY23,0,0,0,49
asuLearn68,MAT-400,Online,MAT,2244C,AY24,1,0,0,75
asuLearn54,MAT-101,Online,MAT,2231B,AY23,0,0,0,98
asuLearn04,CHM-500,Inclass,CHM,2231B,AY23,0,0,0,89
asuLearn56,CHM-500,Inclass,CHM,2237B,AY23,0,0,0,23
asuLearn09,MAT-400,Online,MAT,2247C,AY24,0,0,0,21
asuLearn68,CHM-500,Inclass,CHM,2241C,AY24,0,0,0,30
asuLearn26,CHM-500,Inclass,CHM,2244A,AY24,0,0,0,10
asuLearn85,PSY-302,Inclass,PSY,2237B,AY23,1,0,0,13
asuLearn75,CHM-500,Inclass,CHM,2237C,AY23,0,0,0,30
asuLearn46,ENG-101,Inclass,ENG,2241C,AY24,1,0,0,73
asuLearn59,ENG-101,Inclass,ENG,2237A,AY23,0,0,0,27
asuLearn82,PSY-102,Online,PSY,2231C,AY23,1,0,0,20
asuLearn79,ENG-101,Inclass,ENG,2247C,AY24,1,1,0,84
asuLearn99,CHM-500,Inclass,CHM,2241A,AY24,0,0,0,29
asuLearn55,SOC-500,Inclass,SOC,2231C,AY23,0,0,0,30
asuLearn81,SOC-500,Inclass,SOC,2234C,AY23,1,0,0,59
asuLearn11,CHM-500,Inclass,CHM,2234A,AY23,1,0,0,14
asuLearn81,SOC-500,Inclass,SOC,2244A,AY24,1,0,0,54
asuLearn60,MAT-400,Online,MAT,2241B,AY24,1,1,0,98
asuLearn21,CHM-500,Inclass,CHM,2241B,AY24,1,0,0,18
asuLearn69,MAT-101,Online,MAT,2247B,AY24,0,0,0,9
asuLearn04,PSY-102,Online,PSY,2231A,AY23,0,0,0,93
asuLearn14,SOC-234,Online,SOC,2237A,AY23,0,0,0,96
asuLearn73,MAT-101,Online,MAT,2231C,AY23,1,0,0,33
asuLearn72,CHM-500,Inclass,CHM,2244C,AY24,1,1,1,59
asuLearn51,CHM-500,Inclass,CHM,2244C,AY24,1,0,0,60
asuLearn49,PSY-102,Online,PSY,2237B,AY23,0,0,0,18
asuLearn25,CHM-500,Inclass,CHM,2247B,AY24,0,0,0,88
asuLearn52,SOC-234,Online,SOC,2237A,AY23,1,0,0,92
asuLearn22,MAT-101,Online,MAT,2234C,AY23,1,1,0,87
asuLearn19,CHM-500,Inclass,CHM,2244C,AY24,0,0,0,50
asuLearn25,MAT-400,Online,MAT,2234C,AY23,1,1,0,88
asuLearn24,PSY-102,Online,PSY,2247A,AY24,1,0,0,65
asuLearn81,SOC-234,Online,SOC,2231A,AY23,1,0,0,32
asuLearn11,MAT-400,Online,MAT,2234C,AY23,0,0,0,78
asuLearn36,CHM-500,Inclass,CHM,2231B,AY23,1,0,0,46
asuLearn88,SOC-234,Online,SOC,2237A,AY23,0,0,0,62
asuLearn01,SOC-234,Online,SOC,2247B,AY24,0,0,0,79
asuLearn29,SOC-500,Inclass,SOC,2231A,AY23,1,1,1,48
asuLearn45,PSY-102,Online,PSY,2231B,AY23,1,1,1,1
asuLearn21,MAT-400,Online,MAT,2247A,AY24,1,1,1,72
asuLearn98,CHM-300,Inclass,CHM,2244C,AY24,0,0,0,21
asuLearn51,MAT-117,Inclass,MAT,2231C,AY23,1,1,1,24
asuLearn99,MAT-101,Online,MAT,2244A,AY24,0,0,0,24
asuLearn11,CHM-300,Inclass,CHM,2241B,AY24,0,0,0,84
asuLearn10,PSY-302,Inclass,PSY,2231B,AY23,1,1,1,25
asuLearn38,ENG-101,Inclass,ENG,2241C,AY24,1,1,0,37
asuLearn37,CHM-300,Inclass,CHM,2237B,AY23,1,0,0,5
asuLearn88,CHM-500,Inclass,CHM,2247B,AY24,0,0,0,23
asuLearn77,CHM-300,Inclass,CHM,2247C,AY24,1,1,1,73
asuLearn59,CHM-500,Inclass,CHM,2247C,AY24,0,0,0,36
asuLearn47,CHM-500,Inclass,CHM,2237C,AY23,0,0,0,66
asuLearn60,CHM-500,Inclass,CHM,2237A,AY23,1,1,1,34
asuLearn30,MAT-400,Online,MAT,2231B,AY23,0,0,0,21
asuLearn24,CHM-500,Inclass,CHM,2234C,AY23,0,0,0,13
asuLearn07,MAT-400,Online,MAT,2234A,AY23,1,0,0,44
asuLearn75,PSY-102,Online,PSY,2244A,AY24,0,0,0,77
asuLearn07,CHM-300,Inclass,CHM,2241A,AY24,1,0,0,93
asuLearn60,CHM-300,Inclass,CHM,2237C,AY23,0,0,0,81
asuLearn09,SOC-234,Online,SOC,2247C,AY24,0,0,0,8
asuLearn44,ENG-101,Inclass,ENG,2234A,AY23,1,1,0,24
asuLearn85,PSY-302,Inclass,PSY,2231B,AY23,0,0,0,95
asuLearn97,MAT-117,Inclass,MAT,2241B,AY24,1,1,0,38
asuLearn43,CHM-500,Inclass,CHM,2231B,AY23,0,0,0,91
asuLearn83,ENG-101,Inclass,ENG,2231B,AY23,1,0,0,91
asuLearn25,PSY-302,Inclass,PSY,2247B,AY24,1,1,0,25
asuLearn12,SOC-500,Inclass,SOC,2234C,AY23,0,0,0,4
asuLearn31,ENG-101,Inclass,ENG,2247C,AY24,1,0,0,69
asuLearn47,CHM-300,Inclass,CHM,2244C,AY24,1,1,1,43
asuLearn45,MAT-117,Inclass,MAT,2234A,AY23,1,0,0,16
asuLearn78,ENG-101,Inclass,ENG,2234A,AY23,1,1,1,33
asuLearn56,MAT-400,Online,MAT,2231B,AY23,1,1,0,27
asuLearn44,MAT-400,Online,MAT,2247C,AY24,0,0,0,96
asuLearn67,SOC-234,Online,SOC,2244A,AY24,0,0,0,69
asuLearn62,MAT-400,Online,MAT,2231B,AY23,0,0,0,34
asuLearn63,MAT-117,Inclass,MAT,2234C,AY23,1,0,0,29
asuLearn95,ENG-101,Inclass,ENG,2237C,AY23,1,1,1,53
asuLearn02,PSY-102,Online,PSY,2247C,AY24,0,0,0,1
asuLearn32,PSY-102,Online,PSY,2241B,AY24,0,0,0,55
asuLearn89,CHM-300,Inclass,CHM,2244A,AY24,0,0,0,43
asuLearn81,ENG-101,Inclass,ENG,2241A,AY24,1,0,0,99
asuLearn37,PSY-302,Inclass,PSY,2244B,AY24,1,1,0,33
asuLearn74,PSY-302,Inclass,PSY,2237B,AY23,0,0,0,93
asuLearn09,PSY-302,Inclass,PSY,2231B,AY23,1,0,0,24
asuLearn75,MAT-101,Online,MAT,2244C,AY24,0,0,0,80
asuLearn05,MAT-400,Online,MAT,2247A,AY24,0,0,0,54
asuLearn60,MAT-400,Online,MAT,2234C,AY23,0,0,0,28
asuLearn15,ENG-101,Inclass,ENG,2237B,AY23,1,1,1,1
asuLearn67,SOC-500,Inclass,SOC,2244C,AY24,0,0,0,76
asuLearn16,CHM-500,Inclass,CHM,2241A,AY24,0,0,0,91
asuLearn26,SOC-234,Online,SOC,2234B,AY23,0,0,0,66
asuLearn66,CHM-500,Inclass,CHM,2231C,AY23,0,0,0,31
asuLearn96,MAT-117,Inclass,MAT,2241A,AY24,0,0,0,29
asuLearn46,CHM-500,Inclass,CHM,2241A,AY24,0,0,0,50
asuLearn95,CHM-500,Inclass,CHM,2231B,AY23,1,1,1,81
asuLearn64,MAT-400,Online,MAT,2244C,AY24,1,0,0,21
asuLearn03,MAT-400,Online,MAT,2241C,AY24,1,0,0,19
asuLearn91,CHM-300,Inclass,CHM,2231A,AY23,1,1,1,84
asuLearn73,SOC-234,Online,SOC,2244B,AY24,1,1,1,53
asuLearn10,PSY-302,Inclass,PSY,2237A,AY23,0,0,0,96
asuLearn22,MAT-117,Inclass,MAT,2237C,AY23,0,0,0,90
asuLearn66,MAT-117,Inclass,MAT,2241B,AY24,0,0,0,15
asuLearn30,SOC-234,Online,SOC,2231C,AY23,1,0,0,35
asuLearn41,PSY-302,Inclass,PSY,2234A,AY23,1,0,0,41
asuLearn19,PSY-102,Online,PSY,2247A,AY24,0,0,0,32
asuLearn75,SOC-500,Inclass,SOC,2247A,AY24,0,0,0,37
asuLearn55,CHM-300,Inclass,CHM,2231A,AY23,0,0,0,38
asuLearn24,ENG-101,Inclass,ENG,2234A,AY23,0,0,0,78
asuLearn81,CHM-500,Inclass,CHM,2241B,AY24,0,0,0,27
asuLearn50,SOC-500,Inclass,SOC,2231A,AY23,0,0,0,68
asuLearn35,MAT-117,Inclass,MAT,2244C,AY24,0,0,0,0
asuLearn59,PSY-302,Inclass,PSY,2237B,AY23,0,0,0,3
asuLearn07,PSY-302,Inclass,PSY,2247C,AY24,0,0,0,73
asuLearn08,MAT-117,Inclass,MAT,2231A,AY23,1,0,0,3
asuLearn50,MAT-400,Online,MAT,2231B,AY23,1,0,0,11
asuLearn04,CHM-500,Inclass,CHM,2231C,AY23,0,0,0,90
asuLearn74,PSY-102,Online,PSY,2241B,AY24,0,0,0,16
asuLearn43,ENG-101,Inclass,ENG,2237B,AY23,1,1,1,56
asuLearn58,SOC-500,Inclass,SOC,2241C,AY24,1,0,0,76
asuLearn37,SOC-500,Inclass,SOC,2237C,AY23,1,1,0,64
asuLearn92,PSY-302,Inclass,PSY,2234B,AY23,0,0,0,55
asuLearn34,CHM-500,Inclass,CHM,2244B,AY24,0,0,0,25
asuLearn57,MAT-101,Online,MAT,2234B,AY23,1,0,0,2
asuLearn13,CHM-300,Inclass,CHM,2237C,AY23,0,0,0,44
asuLearn71,MAT-117,Inclass,MAT,2247C,AY24,0,0,0,17
asuLearn42,PSY-102,Online,PSY,2247B,AY24,1,0,0,5
asuLearn87,SOC-234,Online,SOC,2247A,AY24,1,1,0,85
asuLearn18,PSY-302,Inclass,PSY,2241C,AY24,1,0,0,96
asuLearn81,ENG-101,Inclass,ENG,2244A,AY24,1,1,0,92
asuLearn05,MAT-117,Inclass,MAT,2234A,AY23,0,0,0,27
asuLearn09,CHM-300,Inclass,CHM,2237B,AY23,1,1,0,88
asuLearn30,ENG-101,Inclass,ENG,2244A,AY24,0,0,0,36
asuLearn68,CHM-500,Inclass,CHM,2247B,AY24,0,0,0,64
asuLearn72,PSY-102,Online,PSY,2241A,AY24,1,1,1,87
asuLearn92,ENG-101,Inclass,ENG,2231A,AY23,1,1,1,86
asuLearn17,MAT-117,Inclass,MAT,2247C,AY24,0,0,0,97
asuLearn58,PSY-302,Inclass,PSY,2231B,AY23,0,0,0,9
asuLearn10,CHM-500,Inclass,CHM,2241A,AY24,1,0,0,80
asuLearn10,CHM-300,Inclass,CHM,2241B,AY24,0,0,0,18
asuLearn21,SOC-234,Online,SOC,2237C,AY23,1,1,0,62
asuLearn61,CHM-500,Inclass,CHM,2241A,AY24,0,0,0,16
asuLearn64,MAT-400,Online,MAT,2237C,AY23,0,0,0,84
asuLearn95,MAT-117,Inclass,MAT,2234A,AY23,0,0,0,3
asuLearn09,CHM-300,Inclass,CHM,2237B,AY23,1,1,0,6
asuLearn32,MAT-400,Online,MAT,2231A,AY23,1,1,1,69
asuLearn16,CHM-500,Inclass,CHM,2231C,AY23,0,0,0,47
asuLearn73,CHM-300,Inclass,CHM,2244B,AY24,0,0,0,0
asuLearn85,PSY-302,Inclass,PSY,2231A,AY23,1,1,0,37
asuLearn46,MAT-101,Online,MAT,2247C,AY24,1,1,1,40
asuLearn52,MAT-101,Online,MAT,2244C,AY24,0,0,0,10
asuLearn49,SOC-234,Online,SOC,2241A,AY24,0,0,0,88
asuLearn76,CHM-500,Inclass,CHM,2234C,AY23,1,1,0,96
asuLearn53,SOC-234,Online,SOC,2234A,AY23,0,0,0,10
asuLearn25,SOC-234,Online,SOC,2241A,AY24,1,1,0,26
asuLearn87,PSY-302,Inclass,PSY,2237C,AY23,0,0,0,75
asuLearn26,PSY-102,Online,PSY,2237B,AY23,0,0,0,87
asuLearn53,SOC-500,Inclass,SOC,2231C,AY23,0,0,0,41
asuLearn08,SOC-500,Inclass,SOC,2241C,AY24,1,1,0,72
asuLearn09,MAT-117,Inclass,MAT,2244C,AY24,0,0,0,82
asuLearn03,SOC-234,Online,SOC,2237A,AY23,1,1,0,35
asuLearn69,SOC-234,Online,SOC,2234B,AY23,0,0,0,26
asuLearn37,MAT-117,Inclass,MAT,2234A,AY23,1,1,0,99
asuLearn30,SOC-234,Online,SOC,2237B,AY23,0,0,0,92
asuLearn91,PSY-102,Online,PSY,2241A,AY24,0,0,0,51
asuLearn19,PSY-302,Inclass,PSY,2247A,AY24,1,1,1,33
asuLearn61,SOC-234,Online,SOC,2244C,AY24,1,1,0,98
asuLearn50,SOC-500,Inclass,SOC,2241C,AY24,0,0,0,31
asuLearn30,MAT-101,Online,MAT,2247A,AY24,1,1,1,28
asuLearn55,MAT-117,Inclass,MAT,2231C,AY23,0,0,0,66
asuLearn24,MAT-101,Online,MAT,2244C,AY24,1,1,0,9
asuLearn16,PSY-302,Inclass,PSY,2234B,AY23,1,0,0,37
asuLearn89,MAT-400,Online,MAT,2241A,AY24,0,0,0,69
asuLearn20,MAT-117,Inclass,MAT,2234B,AY23,0,0,0,17
asuLearn33,MAT-117,Inclass,MAT,2234C,AY23,0,0,0,38
asuLearn50,ENG-101,Inclass,ENG,2234B,AY23,0,0,0,61
asuLearn54,CHM-300,Inclass,CHM,2244A,AY24,1,1,0,7
asuLearn56,SOC-234,Online,SOC,2244A,AY24,0,0,0,31
asuLearn83,SOC-500,Inclass,SOC,2241C,AY24,1,0,0,83
asuLearn92,PSY-302,Inclass,PSY,2247B,AY24,1,1,0,52
asuLearn76,ENG-101,Inclass,ENG,2231A,AY23,0,0,0,31
asuLearn14,PSY-102,Online,PSY,2241A,AY24,1,0,0,95
asuLearn06,ENG-101,Inclass,ENG,2231C,AY23,1,0,0,82
asuLearn79,MAT-101,Online,MAT,2231B,AY23,0,0,0,76
asuLearn69,CHM-300,Inclass,CHM,2231A,AY23,0,0,0,93
asuLearn79,SOC-234,Online,SOC,2244C,AY24,1,1,0,88
asuLearn16,PSY-102,Online,PSY,2241B,AY24,1,1,0,92
asuLearn28,CHM-300,Inclass,CHM,2234A,AY23,0,0,0,9
asuLearn71,PSY-302,Inclass,PSY,2234C,AY23,1,1,1,24
asuLearn83,MAT-400,Online,MAT,2241B,AY24,1,1,1,8
asuLearn17,MAT-117,Inclass,MAT,2234C,AY23,1,1,0,48
asuLearn89,PSY-102,Online,PSY,2237C,AY23,1,0,0,18
asuLearn57,CHM-500,Inclass,CHM,2247B,AY24,0,0,0,59
asuLearn24,SOC-500,Inclass,SOC,2241C,AY24,1,1,0,75
asuLearn93,CHM-300,Inclass,CHM,2244A,AY24,1,0,0,23
asuLearn14,MAT-101,Online,MAT,2231B,AY23,1,1,0,63
asuLearn12,MAT-400,Online,MAT,2241C,AY24,0,0,0,3
asuLearn06,PSY-102,Online,PSY,2237A,AY23,1,1,0,89
asuLearn47,CHM-500,Inclass,CHM,2237A,AY23,0,0,0,23
asuLearn92,SOC-234,Online,SOC,2247B,AY24,0,0,0,7
asuLearn52,PSY-302,Inclass,PSY,2247C,AY24,1,0,0,15
asuLearn02,PSY-302,Inclass,PSY,2234B,AY23,0,0,0,65
asuLearn15,SOC-234,Online,SOC,2247A,AY24,0,0,0,56
asuLearn25,PSY-102,Online,PSY,2237A,AY23,1,0,0,95
asuLearn14,MAT-117,Inclass,MAT,2231A,AY23,0,0,0,17
asuLearn35,MAT-101,Online,MAT,2247A,AY24,1,1,1,87
asuLearn53,MAT-101,Online,MAT,2237B,AY23,0,0,0,74
asuLearn27,MAT-101,Online,MAT,2247B,AY24,1,0,0,51
asuLearn55,MAT-101,Online,MAT,2237A,AY23,0,0,0,44
asuLearn13,MAT-117,Inclass,MAT,2237B,AY23,0,0,0,79
asuLearn65,SOC-500,Inclass,SOC,2247C,AY24,1,0,0,72
asuLearn45,MAT-117,Inclass,MAT,2247A,AY24,0,0,0,96
asuLearn17,PSY-102,Online,PSY,2234B,AY23,1,1,1,97
asuLearn06,PSY-302,Inclass,PSY,2237B,AY23,1,0,0,80
asuLearn60,MAT-101,Online,MAT,2234A,AY23,0,0,0,42
asuLearn42,MAT-400,Online,MAT,2237A,AY23,1,1,0,91
asuLearn53,MAT-400,Online,MAT,2241B,AY24,0,0,0,4
asuLearn08,ENG-101,Inclass,ENG,2234A,AY23,1,1,1,44
asuLearn97,PSY-102,Online,PSY,2241C,AY24,1,0,0,22
asuLearn49,SOC-234,Online,SOC,2237C,AY23,1,0,0,81
asuLearn27,CHM-300,Inclass,CHM,2231C,AY23,1,1,1,59
asuLearn58,SOC-234,Online,SOC,2234C,AY23,0,0,0,77
asuLearn21,PSY-302,Inclass,PSY,2241A,AY24,1,1,0,95
asuLearn58,MAT-400,Online,MAT,2244C,AY24,0,0,0,0
asuLearn30,PSY-102,Online,PSY,2247B,AY24,1,0,0,77
asuLearn27,MAT-400,Online,MAT,2231C,AY23,1,1,0,39
asuLearn49,MAT-101,Online,MAT,2234B,AY23,0,0,0,17
asuLearn87,MAT-101,Online,MAT,2237C,AY23,0,0,0,0
asuLearn95,ENG-101,Inclass,ENG,2241C,AY24,0,0,0,1
asuLearn65,CHM-500,Inclass,CHM,2244C,AY24,1,1,0,6
asuLearn95,MAT-117,Inclass,MAT,2241A,AY24,0,0,0,91
asuLearn53,MAT-400,Online,MAT,2241C,AY24,1,1,1,23
asuLearn77,ENG-101,Inclass,ENG,2231B,AY23,1,1,1,16
asuLearn27,PSY-102,Online,PSY,2244C,AY24,0,0,0,84
asuLearn12,PSY-102,Online,PSY,2237C,AY23,0,0,0,38
asuLearn36,SOC-234,Online,SOC,2231A,AY23,0,0,0,40
asuLearn35,PSY-302,Inclass,PSY,2247C,AY24,0,0,0,92
asuLearn41,PSY-102,Online,PSY,2241C,AY24,0,0,0,56
asuLearn79,CHM-300,Inclass,CHM,2241A,AY24,0,0,0,30
asuLearn67,SOC-500,Inclass,SOC,2231A,AY23,0,0,0,79
asuLearn91,CHM-300,Inclass,CHM,2241A,AY24,0,0,0,63
asuLearn28,MAT-101,Online,MAT,2237A,AY23,0,0,0,19
asuLearn05,PSY-102,Online,PSY,2234A,AY23,1,0,0,92
asuLearn13,SOC-500,Inclass,SOC,2237B,AY23,1,1,0,55
asuLearn03,MAT-400,Online,MAT,2234B,AY23,1,1,1,43
asuLearn30,SOC-500,Inclass,SOC,2247A,AY24,1,0,0,73
asuLearn54,CHM-300,Inclass,CHM,2247A,AY24,1,0,0,9
asuLearn01,ENG-101,Inclass,ENG,2237C,AY23,1,0,0,57
asuLearn91,PSY-102,Online,PSY,2234A,AY23,1,1,1,4
asuLearn71,CHM-500,Inclass,CHM,2241B,AY24,1,0,0,38
asuLearn42,SOC-234,Online,SOC,2244C,AY24,0,0,0,11
asuLearn77,SOC-500,Inclass,SOC,2237B,AY23,1,1,1,34
asuLearn45,MAT-400,Online,MAT,2247A,AY24,0,0,0,46
asuLearn37,PSY-102,Online,PSY,2237B,AY23,1,1,1,89
asuLearn10,SOC-234,Online,SOC,2234C,AY23,0,0,0,87
asuLearn62,CHM-300,Inclass,CHM,2244A,AY24,1,0,0,26
asuLearn89,PSY-102,Online,PSY,2234A,AY23,0,0,0,25
asuLearn68,SOC-234,Online,SOC,2234C,AY23,0,0,0,68
asuLearn70,PSY-102,Online,PSY,2244A,AY24,0,0,0,12
asuLearn01,CHM-300,Inclass,CHM,2241B,AY24,0,0,0,19
asuLearn81,SOC-500,Inclass,SOC,2244A,AY24,1,0,0,99
asuLearn09,ENG-101,Inclass,ENG,2247A,AY24,0,0,0,40
asuLearn58,SOC-234,Online,SOC,2244A,AY24,1,0,0,35
asuLearn91,CHM-300,Inclass,CHM,2237B,AY23,0,0,0,79
asuLearn50,PSY-302,Inclass,PSY,2231B,AY23,1,0,0,66
asuLearn55,MAT-117,Inclass,MAT,2234A,AY23,0,0,0,93
asuLearn38,CHM-300,Inclass,CHM,2241A,AY24,1,0,0,34
asuLearn20,CHM-500,Inclass,CHM,2244B,AY24,1,1,0,39
asuLearn20,MAT-400,Online,MAT,2237B,AY23,0,0,0,22
asuLearn90,CHM-300,Inclass,CHM,2237B,AY23,1,0,0,79
asuLearn77,CHM-300,Inclass,CHM,2247A,AY24,0,0,0,55
asuLearn10,MAT-101,Online,MAT,2247C,AY24,1,0,0,99
asuLearn40,CHM-500,Inclass,CHM,2247B,AY24,0,0,0,83
asuLearn86,MAT-101,Online,MAT,2234A,AY23,1,0,0,21
asuLearn71,MAT-101,Online,MAT,2241B,AY24,0,0,0,18
asuLearn30,CHM-300,Inclass,CHM,2247C,AY24,1,1,1,87
asuLearn79,CHM-500,Inclass,CHM,2234A,AY23,0,0,0,91
asuLearn03,CHM-500,Inclass,CHM,2237A,AY23,0,0,0,49
asuLearn50,ENG-101,Inclass,ENG,2247B,AY24,1,1,0,69
asuLearn66,MAT-101,Online,MAT,2237C,AY23,1,0,0,37
asuLearn37,MAT-101,Online,MAT,2244B,AY24,1,0,0,32
asuLearn93,SOC-234,Online,SOC,2231A,AY23,0,0,0,94
asuLearn03,PSY-302,Inclass,PSY,2244A,AY24,1,0,0,44
asuLearn37,MAT-117,Inclass,MAT,2241A,AY24,0,0,0,73
